State,Year,Quarter,Population,Unemployment_Rate,Civilian noninstitutional population,Total Civilian Labor Force,Total Employed Civilian Labor Force,Total Unemployed Civilian Labor Force,% Civilian Labor Force Unemployed,Personal_Income,Applications,Formations,Births,GDP_Total,GDP_Accom_Food,GDP_Admin_Waste,GDP_Ag_Fish_Hunt,GDP_Arts_Recreation,GDP_Construction,GDP_Durable_Goods,GDP_Education,GDP_Finance_Insurance,GDP_Gov_Federal,GDP_Gov_Military,GDP_Gov_State_Local,GDP_Gov_Total,GDP_Healthcare_Social,GDP_Information,GDP_Management,GDP_Manufacturing,GDP_Mining_Oil_Gas,GDP_Nondurable_Goods,GDP_Other_Services,GDP_Private_Total,GDP_Prof_Tech_Services,GDP_Real_Estate,GDP_Retail,GDP_Transport_Warehousing,GDP_Utilities,GDP_Wholesale,Housing_Price_Index
Alabama,2021,4,5059996,2.77,3983239.0,2246699.0,2182181.0,64518.0,2.9,253806.6,17279,906,14926,270284.0,7825.6,7487.5,3031.7,991.9,12196.9,27596.9,1338.2,15303.7,10015.4,5337.0,26619.2,41971.7,19580.9,5793.5,2417.6,41873.5,2292.0,14276.6,6504.9,228312.3,16857.7,30843.2,20695.5,8343.4,7539.7,17394.6,302.41
Alabama,2022,1,5064869,2.57,3988786.0,2263282.0,2204208.0,59074.0,2.6,256178.9,17049,961,13997,275676.2,7970.8,7738.6,3003.7,1055.1,12725.2,28944.4,1389.0,15403.4,10192.0,5454.1,26987.0,42633.1,19637.7,5971.6,2336.2,43333.3,2580.0,14388.9,6934.7,233043.1,17158.8,31247.2,20891.8,8666.5,7625.6,17373.9,314.27
Alabama,2022,2,5072043,2.5,3993761.0,2270896.0,2213234.0,57662.0,2.5,259265.2,19029,972,13753,283437.8,8176.5,7850.1,4103.9,1112.9,12683.9,29612.2,1387.0,15856.4,10339.3,5531.4,27482.3,43353.0,19708.7,6043.8,2421.1,44754.2,3067.1,15142.0,7109.9,240084.8,17725.6,32081.4,21074.3,8743.9,8401.0,17783.1,321.73
Alabama,2022,3,5081913,2.5,4002153.0,2270799.0,2213065.0,57734.0,2.5,264735.5,18042,971,15553,290628.5,8416.2,8134.5,4415.9,1227.2,12938.3,31012.4,1433.5,16297.8,10470.6,5525.1,28159.5,44155.2,20183.0,6190.9,2517.7,45854.7,2961.6,14842.3,7333.8,246473.3,18149.7,32764.4,21551.6,9022.3,9032.0,18048.2,327.85
Alabama,2022,4,5092752,2.4,4012946.0,2268849.0,2213179.0,55670.0,2.5,269523.6,17258,975,14846,297750.9,8726.6,8362.9,5408.1,1242.4,13584.9,31700.0,1427.5,16212.0,10546.8,5658.1,28558.3,44763.2,20626.1,6408.2,2567.4,47110.3,2493.2,15410.3,7650.7,252987.6,18939.4,34069.1,22305.9,8961.0,8578.4,18313.5,331.52
Alabama,2023,1,5102193,2.3,4022055.0,2278234.0,2225731.0,52503.0,2.3,274265.4,17427,1001,14313,303401.1,9039.3,8505.0,4696.7,1305.9,13938.7,32130.9,1464.8,17250.7,10642.2,5777.1,29136.6,45555.8,21492.7,6506.2,2515.9,47186.2,2693.5,15055.3,7552.9,257845.2,19459.0,35827.2,22726.8,8935.3,8567.3,18181.2,336.97
Alabama,2023,2,5112198,2.3,4031492.0,2293934.0,2241627.0,52307.0,2.3,277670.5,18452,981,13841,306125.1,9219.4,8614.8,3384.2,1303.7,14148.0,32431.2,1482.9,17384.8,10665.3,5793.1,29440.3,45898.7,21879.0,6682.3,2610.1,47456.3,2406.0,15025.1,7620.4,260226.4,19951.1,36950.9,22985.0,8953.9,8919.5,18273.9,336.74
Alabama,2023,3,5123206,2.5,4041937.0,2305518.0,2250147.0,55371.0,2.4,280991.1,18613,960,15051,311886.5,9513.3,8604.1,2442.8,1306.6,14769.5,33279.0,1513.9,17882.5,10809.1,5962.5,29396.2,46167.8,22270.9,6806.7,2660.1,49278.5,2697.6,15999.5,7707.5,265718.6,20662.3,38115.1,23523.9,8750.8,8455.8,18756.9,346.74
Alabama,2023,4,5133648,2.77,4053279.0,2318293.0,2256535.0,61758.0,2.7,285011.4,17490,924,14653,316762.5,9636.4,8663.6,2293.5,1358.9,15358.6,33907.9,1563.6,18153.9,10903.7,6002.4,30571.8,47477.9,22552.2,6834.8,2671.6,49883.6,2707.8,15975.7,7795.2,269284.6,20861.2,38965.9,23895.8,8920.3,8273.7,18894.2,346.49
Alabama,2024,1,5142614,2.9,4062711.0,2328942.0,2262097.0,66845.0,2.9,289618.5,17905,896,14094,317518.0,9689.9,8637.9,3334.2,1344.5,15405.3,33065.0,1520.5,18471.4,11082.2,6026.6,30807.3,47916.2,22832.0,6600.3,2748.0,48662.7,2570.9,15597.8,7790.6,269601.8,20784.5,39376.4,23754.3,8786.6,8282.3,19009.6,348.54
Alabama,2024,2,5152438,2.9,4072319.0,2336618.0,2269299.0,67319.0,2.9,294230.3,15378,867,13819,323468.9,9770.9,8691.2,3025.4,1402.6,15877.5,34363.8,1540.2,19004.0,11233.9,6051.2,31570.7,48855.8,23088.4,6758.8,2692.7,50244.4,2695.7,15880.7,7999.0,274613.1,21287.4,40025.1,23932.0,9046.0,8485.1,19046.7,355.4
Alabama,2024,3,5162130,3.13,4082814.0,2348866.0,2277558.0,71308.0,3.0,297585.6,15371,895,15204,328501.2,9885.8,8652.1,4304.2,1411.5,16090.5,34653.8,1569.7,19446.6,11410.9,5998.2,32161.7,49570.8,23335.4,6782.3,2824.4,50386.5,2551.1,15732.7,8239.8,278930.4,21647.8,40480.6,24350.4,9147.8,8377.6,19446.2,358.66
Alabama,2024,4,5170271,3.3,4092681.0,2360450.0,2281841.0,78609.0,3.3,300927.5,15738,916,14817,331892.3,9978.0,8763.2,4779.4,1454.1,16229.7,34769.3,1570.0,19981.3,11537.7,6044.3,32270.0,49852.0,23577.2,6820.3,2899.3,50693.0,2522.6,15923.7,8391.1,282040.3,21920.3,40806.7,24348.1,9110.0,8550.9,19645.2,363.16
Alabama,2025,1,5174795,3.3,4100492.0,2363864.0,2285615.0,78249.0,3.3,306482.3,13675,900,14094,334355.6,9814.0,8871.4,5584.3,1478.5,16393.2,34593.4,1592.1,19992.4,11746.0,6009.3,32670.4,50425.7,24208.0,6963.3,2884.3,49611.1,2643.7,15017.7,8304.4,283929.9,22111.8,41366.4,24526.5,9154.4,8665.7,19764.2,364.58
Alabama,2025,2,5179029,3.27,4107410.0,2380386.0,2301630.0,78756.0,3.3,309187.0,16454,1037,13819,337651.5,10082.2,8868.3,3698.1,1464.6,16377.2,34835.4,1584.3,20444.8,11682.2,6101.7,32990.4,50774.2,24741.1,7118.6,2896.5,50396.7,2421.4,15561.3,8349.6,286877.3,22397.7,41835.9,25040.9,9175.8,8688.1,21295.5,366.88
Alaska,2005,1,666946,7.0,476307.0,341451.0,317220.0,24231.0,7.1,25256.4,1129,282,2550,37932.4,1015.3,663.9,229.7,171.1,1974.3,157.7,126.5,1313.3,1698.9,1562.1,4181.1,7442.1,2049.0,997.9,185.4,1268.6,8597.4,1110.8,674.1,30490.3,1245.1,3603.8,1846.1,3229.7,432.5,866.6,192.87
Alaska,2005,2,669035,6.83,478323.0,343010.0,319505.0,23505.0,6.9,25729.8,1267,306,2637,39329.4,1034.5,709.0,277.0,175.3,2055.8,161.6,127.6,1326.8,1695.4,1630.6,4166.0,7492.0,2047.3,1095.6,196.8,1184.1,9591.6,1022.5,678.4,31837.5,1262.9,3707.7,1851.4,3220.7,436.1,859.1,197.4
Alaska,2005,3,671124,6.87,480541.0,344703.0,321289.0,23414.0,6.8,26276.3,1043,252,2639,41031.8,1039.9,710.3,402.0,181.8,2093.1,159.4,133.5,1385.2,1691.1,1706.7,4111.9,7509.7,2134.4,1092.6,201.6,1295.4,10516.9,1136.0,678.2,33522.1,1289.7,3775.8,1882.5,3339.6,449.2,920.4,205.01
Alaska,2005,4,673213,7.0,483520.0,345788.0,321609.0,24179.0,7.0,26815.9,1328,317,2633,43546.1,1046.7,686.4,569.6,180.1,2025.9,156.0,141.4,1365.1,1704.8,1771.4,4267.5,7743.7,2125.8,1062.9,199.7,1310.2,12778.4,1154.2,683.0,35802.4,1288.7,3661.4,1880.6,3429.8,476.0,890.7,207.81
Alaska,2006,1,675302,6.87,486233.0,346336.0,322341.0,23995.0,6.9,27215.7,1325,262,2564,43218.9,1076.2,686.6,438.4,175.1,2048.1,161.5,139.1,1247.5,1722.4,1836.7,4156.5,7715.6,2177.6,1059.6,262.5,1366.2,12656.9,1204.7,692.3,35503.2,1285.9,3519.3,1872.1,3383.6,485.8,930.4,213.23
Alaska,2006,2,676552,6.7,488696.0,347982.0,324518.0,23464.0,6.7,27658.9,1400,274,2796,44835.2,1111.3,698.4,377.2,183.8,2062.7,161.5,138.2,1216.2,1718.3,1888.6,4241.4,7848.3,2201.4,1059.7,244.4,1417.5,13773.8,1255.9,697.2,36986.9,1321.2,3524.0,1865.2,3627.2,507.7,959.9,216.54
Alaska,2006,3,677801,6.53,491241.0,349108.0,326078.0,23030.0,6.6,27735.7,1283,271,2994,45551.5,1111.6,711.6,377.5,177.9,1976.2,162.5,140.1,1167.5,1723.8,1955.7,4300.7,7980.2,2205.4,1089.6,248.5,1376.3,14388.0,1213.8,702.0,37571.3,1329.8,3572.6,1871.0,3634.0,525.0,966.7,218.5
Alaska,2006,4,679050,6.37,492667.0,349531.0,327035.0,22496.0,6.4,28174.5,1209,231,2642,46201.3,1121.4,749.7,408.6,180.1,2065.4,169.4,138.4,1153.8,1736.2,2018.0,4351.3,8105.5,2221.9,1089.1,249.1,1434.9,14313.6,1265.5,708.9,38095.7,1371.4,3658.7,1870.9,3859.5,506.3,994.1,219.89
Alaska,2007,1,680300,6.23,493980.0,349687.0,327792.0,21895.0,6.3,29260.3,1235,242,2593,46926.2,1147.2,766.0,385.7,192.5,2079.6,175.2,142.3,1104.8,1798.8,2039.2,4324.1,8162.1,2258.5,1044.0,267.7,1395.3,14883.0,1220.1,711.6,38764.1,1393.4,3683.7,1884.1,3914.6,497.8,1012.4,223.5
Alaska,2007,2,682089,6.2,495145.0,349008.0,327436.0,21572.0,6.2,29769.3,1270,255,2807,49162.3,1153.7,797.1,360.5,200.1,2140.1,178.9,144.9,1105.1,1796.4,2002.3,4440.2,8238.9,2287.8,1093.4,267.8,1568.2,16327.2,1389.3,707.3,40923.4,1429.6,3804.4,1886.9,4128.7,498.5,1022.1,225.97
Alaska,2007,3,683878,6.3,496445.0,349651.0,327720.0,21931.0,6.3,29848.8,1322,225,2890,50133.2,1182.0,814.9,376.0,201.2,2117.7,185.4,143.3,1056.4,1819.2,2001.9,4426.7,8247.7,2304.2,1151.4,273.1,1583.0,16893.0,1397.6,704.1,41885.5,1481.7,3916.9,1885.6,4217.7,523.1,1060.5,224.19
Alaska,2007,4,685666,6.27,497804.0,351424.0,329297.0,22127.0,6.3,30166.6,1361,245,2762,51603.7,1191.2,836.5,374.7,205.6,2169.6,187.0,139.2,1020.3,1841.3,2006.3,4415.3,8262.9,2350.1,1167.3,255.6,1653.7,17751.8,1466.7,699.6,43340.8,1556.1,3981.4,1885.9,4524.5,507.1,1070.4,222.93
Alaska,2008,1,687455,6.23,499060.0,352768.0,330850.0,21918.0,6.2,31969.9,1272,226,2743,52932.2,1268.7,852.6,402.6,202.6,2091.5,186.7,143.1,1091.6,1830.1,2048.9,4477.6,8356.6,2382.5,1086.7,271.4,1462.6,18919.3,1276.0,689.6,44575.6,1612.8,3973.6,1851.0,4709.5,482.7,1081.3,219.68
Alaska,2008,2,690315,6.4,500204.0,354792.0,332340.0,22452.0,6.3,33092.9,1237,211,2877,56305.4,1321.1,862.5,417.9,208.1,2042.4,182.8,145.0,1072.4,1847.8,2128.2,4528.9,8504.9,2459.1,1156.0,275.7,1458.9,21609.0,1276.1,689.4,47800.5,1715.1,3969.4,1851.0,4912.8,538.1,1096.6,223.45
Alaska,2008,3,693175,6.6,501474.0,356584.0,333164.0,23420.0,6.6,33049.3,1253,205,3034,57918.7,1330.4,877.9,446.7,214.3,2069.3,179.0,150.2,1003.1,1844.1,2138.6,4645.5,8628.2,2511.7,1163.2,289.9,1477.7,22816.7,1298.7,696.5,49290.5,1758.4,3987.5,1885.3,4963.9,570.4,1077.1,220.49
Alaska,2008,4,696035,6.8,504691.0,356874.0,333105.0,23769.0,6.7,33330.5,1145,187,2788,53830.5,1282.1,918.9,518.4,211.1,2069.8,193.9,151.8,840.5,1817.9,2205.0,4708.8,8731.6,2583.3,1236.2,294.6,1520.4,18172.5,1326.4,719.0,45098.9,1793.0,4159.2,1968.9,4986.8,576.2,1096.1,223.08
Alaska,2009,1,698895,7.37,507785.0,357600.0,332033.0,25567.0,7.1,32542.0,1135,192,2751,51078.0,1261.4,935.7,532.7,201.0,2150.8,191.6,156.5,1087.5,1828.9,2218.4,4864.9,8912.3,2621.0,963.5,292.4,1383.5,15681.1,1192.0,723.4,42165.7,1837.0,4313.8,1914.3,4463.8,642.9,1003.4,226.46
Alaska,2009,2,698895,7.8,510750.0,359034.0,331240.0,27794.0,7.7,32944.5,1083,184,2929,49645.2,1190.2,931.3,393.2,212.7,2194.4,192.9,153.2,1142.9,1874.0,2272.5,4853.7,9000.1,2691.7,1085.5,291.5,1590.5,14080.6,1397.6,724.3,40645.1,1776.6,4350.1,1949.2,4273.2,601.0,1013.1,216.18
Alaska,2009,3,698895,8.03,513853.0,359916.0,331218.0,28698.0,8.0,33012.8,1141,194,2917,49133.7,1197.5,944.8,365.4,214.5,2161.9,200.1,158.5,1148.1,1870.3,2334.1,4907.7,9112.1,2692.6,1076.9,303.2,1482.9,13377.2,1282.8,730.3,40021.7,1776.2,4486.2,1966.4,4327.0,609.7,1002.6,214.79
Alaska,2009,4,698895,8.13,514597.0,359222.0,330140.0,29082.0,8.1,33482.4,1097,175,2727,50806.7,1243.8,955.5,412.1,212.8,2181.6,189.7,163.7,1144.5,1893.0,2335.3,4926.2,9154.5,2808.0,1068.7,314.0,1353.3,14388.0,1163.6,729.1,41652.3,1783.0,4585.5,2020.1,4646.9,613.2,1028.5,215.29
Alaska,2010,1,698895,8.27,515104.0,359979.0,330233.0,29746.0,8.3,34475.9,1128,165,2676,52099.5,1197.7,991.4,475.4,208.0,2089.3,183.7,168.1,1165.0,1931.2,2337.6,4958.8,9227.6,2807.6,1117.0,310.1,1218.2,14923.0,1034.5,724.9,42871.9,1851.3,4718.1,2007.0,5202.7,648.2,1048.9,214.0
Alaska,2010,2,698895,8.0,515851.0,360646.0,331265.0,29381.0,8.1,35163.6,1194,185,2902,53222.9,1223.9,1036.4,517.4,215.0,2122.5,175.6,169.4,1087.5,2004.0,2295.0,5027.7,9326.7,2855.0,1042.7,328.8,1125.0,15470.4,949.4,740.3,43896.2,1883.2,4835.7,2044.4,5471.6,634.3,1092.7,220.58
Alaska,2010,3,698895,7.8,518824.0,360163.0,331998.0,28165.0,7.8,35750.7,1156,178,3026,54340.2,1245.5,1041.2,571.4,217.3,2136.5,174.3,169.7,1058.0,2005.0,2255.4,5089.1,9349.4,2914.1,1095.3,334.3,1067.7,15950.9,893.4,749.6,44990.8,1947.3,4900.3,2035.7,5760.7,657.8,1137.2,221.71
Alaska,2010,4,698895,7.9,521563.0,361312.0,332802.0,28510.0,7.9,36107.1,1224,178,2867,54953.2,1266.9,1043.3,597.5,234.2,2169.6,165.6,176.8,1128.6,1991.8,2264.8,5095.1,9351.8,2967.7,1060.5,337.5,1019.8,16510.7,854.2,757.6,45601.5,1974.9,4982.4,2028.6,5509.7,686.4,1148.8,220.9
Alaska,2011,1,698895,7.77,524270.0,362508.0,334080.0,28428.0,7.8,36912.9,1381,203,2835,54656.9,1187.6,1020.7,615.1,229.4,1972.0,163.1,178.3,1062.7,2020.8,2349.6,5201.2,9571.6,3028.7,1135.0,343.8,1004.0,16559.1,840.9,726.6,45085.3,1966.6,4891.2,2030.5,5304.6,694.1,1135.2,225.07
Alaska,2011,2,698895,7.6,526473.0,362568.0,334834.0,27734.0,7.6,37585.8,1201,190,2982,56987.5,1211.1,1041.5,565.1,245.9,2057.8,158.9,178.0,1122.1,2033.5,2392.7,5325.5,9751.6,3125.9,1182.5,310.4,998.7,18559.8,839.9,737.7,47235.8,2034.4,4971.3,2033.8,5001.7,729.5,1128.6,221.45
Alaska,2011,3,698895,7.6,529036.0,363386.0,335798.0,27588.0,7.6,38197.8,1265,190,2882,57092.0,1223.6,1039.7,651.8,247.9,2089.5,159.4,169.6,1139.5,2042.4,2403.9,5403.8,9850.2,3182.6,1105.8,345.3,940.1,18500.9,780.8,739.7,47241.9,2085.3,5025.5,2037.2,4817.3,743.0,1157.6,224.9
Alaska,2011,4,698895,7.47,530929.0,364850.0,337401.0,27449.0,7.5,38785.8,1297,187,2757,58912.8,1280.9,1057.6,663.3,259.0,2091.8,171.3,176.7,1124.8,2052.6,2429.8,5594.1,10076.5,3210.2,1073.2,341.0,944.2,19608.5,772.9,758.7,48836.2,2104.2,5150.1,2053.7,4973.0,808.0,1157.4,222.84
Alaska,2012,1,698895,7.27,532110.0,364235.0,337590.0,26645.0,7.3,38734.2,1265,177,2685,58428.1,1276.1,1059.1,530.1,260.5,2018.2,184.0,178.8,1212.7,2049.1,2456.1,5641.6,10146.7,3267.5,1235.5,353.3,1013.1,18789.7,829.1,768.5,48281.4,2058.5,5146.7,2047.4,5164.2,725.1,1176.5,218.87
Alaska,2012,2,698895,7.2,533478.0,363464.0,337257.0,26207.0,7.2,39005.4,1285,192,2799,58601.3,1303.4,1076.2,542.1,263.6,2041.0,201.3,181.9,1143.1,2029.8,2454.6,5670.2,10154.6,3283.8,1140.4,362.8,967.1,18625.7,765.8,775.9,48446.7,2131.8,5190.0,2071.9,5452.9,749.2,1143.8,222.7
Alaska,2012,3,698895,7.07,535116.0,363145.0,337266.0,25879.0,7.1,38847.5,1304,185,2976,58417.5,1304.8,1077.1,566.3,270.7,2005.5,208.7,183.7,1213.9,2015.5,2459.6,5811.6,10286.7,3347.7,1165.2,345.7,957.2,18026.3,748.5,785.9,48130.9,2132.3,5233.8,2076.4,5527.5,758.9,1152.0,226.33
Alaska,2012,4,698895,7.0,535770.0,363547.0,338222.0,25325.0,7.0,39401.3,1407,197,2727,57835.7,1347.1,1068.2,574.9,264.2,1985.6,203.5,181.0,1163.1,2018.9,2405.8,5700.2,10124.9,3355.2,1133.1,372.4,1030.5,17682.5,827.0,785.0,47710.8,2071.4,5200.7,2116.5,5481.9,733.8,1163.6,226.01
Alaska,2013,1,698895,6.97,536768.0,363316.0,338057.0,25259.0,7.0,38362.6,1361,182,2793,58115.4,1345.8,1069.1,554.9,287.1,1910.7,215.6,191.4,1167.0,1974.4,2377.4,5702.7,10054.5,3426.8,1256.8,360.2,1182.5,17423.7,966.9,808.3,48060.9,2133.5,5299.5,2127.4,5540.1,749.4,1226.7,228.96
Alaska,2013,2,698895,6.9,537119.0,362699.0,337618.0,25081.0,6.9,38367.9,1377,188,2844,56886.2,1344.9,1049.3,588.1,289.1,1925.8,205.8,185.0,1141.8,1937.6,2330.2,5653.3,9921.1,3465.7,1253.7,374.2,1248.2,16282.7,1042.3,815.4,46965.0,2097.8,5303.6,2133.8,5478.0,761.9,1225.8,228.98
Alaska,2013,3,698895,6.93,538018.0,363255.0,338023.0,25232.0,6.9,38746.1,1289,179,2967,58175.3,1357.0,1080.8,587.5,293.1,2100.9,203.0,188.3,1182.1,1891.9,2308.8,5819.3,10020.0,3496.2,1301.3,363.5,1406.1,16557.0,1203.1,820.4,48155.4,2150.1,5414.7,2174.3,5699.2,741.9,1241.0,229.38
Alaska,2013,4,698895,6.9,538562.0,363045.0,337947.0,25098.0,6.9,38783.7,1360,185,2842,56954.9,1377.1,1088.4,575.2,291.2,2186.5,210.1,183.3,1208.2,1923.6,2287.2,5782.1,9992.9,3516.6,1277.8,359.1,1415.3,15154.3,1205.2,830.8,46962.1,2162.6,5478.8,2179.3,5642.3,769.0,1266.4,231.48
Alaska,2014,1,698895,6.9,538833.0,363357.0,338278.0,25079.0,6.9,39948.5,1342,183,2761,57124.3,1399.5,1062.1,586.8,292.4,2304.7,196.5,181.0,1265.6,1961.7,2259.7,5907.4,10128.8,3444.6,1246.5,363.6,1463.5,15341.6,1266.9,849.5,46995.6,2091.2,5415.0,2147.9,5530.5,807.7,1202.0,230.67
Alaska,2014,2,698895,6.87,539082.0,364275.0,339308.0,24967.0,6.9,40517.7,1339,190,2878,57404.2,1426.6,1071.8,540.4,289.6,2255.7,212.4,183.5,1340.8,1961.4,2262.2,6014.7,10238.3,3462.1,1277.8,369.6,1554.7,15017.3,1342.2,865.9,47165.9,2119.3,5471.9,2191.4,5694.7,777.7,1255.2,234.34
Alaska,2014,3,698895,6.77,539471.0,364188.0,339367.0,24821.0,6.8,40819.1,1346,187,2948,56794.9,1458.0,1085.5,534.6,292.7,2234.2,226.7,187.3,1298.5,1957.9,2240.8,6063.3,10261.9,3511.4,1254.0,357.2,1570.1,14204.0,1343.5,881.6,46533.0,2159.2,5472.9,2249.3,5734.6,772.2,1275.7,235.46
Alaska,2014,4,698895,6.43,540233.0,363444.0,339593.0,23851.0,6.6,41283.2,1369,185,2805,55026.2,1483.1,1085.6,521.8,292.1,2288.1,249.1,187.6,1243.9,1962.5,2229.3,6087.1,10278.8,3536.9,1293.5,374.0,1643.4,12270.7,1394.3,886.3,44747.4,2153.5,5380.4,2295.7,5766.1,763.5,1281.1,239.52
Alaska,2015,1,698895,6.3,540542.0,362704.0,339969.0,22735.0,6.3,41820.1,1523,225,2765,52214.6,1525.4,1071.8,583.5,295.3,2547.7,239.9,187.3,1310.6,1961.7,2255.1,6136.3,10353.1,3638.2,1433.9,379.8,1715.0,8730.8,1475.1,873.2,41861.5,2153.7,5281.0,2293.7,5808.1,750.5,1281.8,241.18
Alaska,2015,2,698895,6.27,540809.0,362180.0,339383.0,22797.0,6.3,41949.9,1425,176,2821,52180.8,1544.8,1109.8,495.2,289.3,2576.6,251.4,188.4,1266.3,2000.1,2251.2,6079.5,10330.8,3660.8,1443.9,385.5,1778.2,8510.7,1526.8,903.0,41850.0,2131.7,5198.1,2335.2,5995.0,765.7,1271.7,241.17
Alaska,2015,3,698895,6.23,541383.0,361138.0,338644.0,22494.0,6.2,41941.4,1501,195,2959,51256.2,1568.2,1104.1,500.3,292.0,2492.3,267.1,184.6,1232.7,2034.0,2264.1,6109.5,10407.6,3712.5,1421.7,371.8,1890.4,7245.3,1623.3,896.2,40848.6,2116.7,5227.0,2416.2,6152.5,746.4,1277.7,241.23
Alaska,2015,4,698895,6.33,542504.0,360364.0,337673.0,22691.0,6.3,41963.2,1518,170,2737,50645.2,1597.8,1102.0,488.9,299.8,2522.6,256.1,190.1,1180.7,2041.1,2263.1,6108.9,10413.0,3731.0,1432.0,389.1,1749.3,6474.8,1493.2,907.0,40232.1,2069.6,5269.7,2423.4,6381.6,752.3,1270.2,244.83
Alaska,2016,1,698895,6.47,543964.0,360705.0,337440.0,23265.0,6.4,41121.6,1648,210,2745,50122.5,1588.6,1027.9,447.9,296.7,2456.9,264.3,189.1,1123.8,2066.9,2289.8,6294.3,10650.9,3823.6,1391.8,369.7,1624.3,5611.2,1360.0,894.4,39471.6,1939.9,5495.4,2400.1,6776.7,738.7,1274.6,245.61
Alaska,2016,2,698895,6.63,544671.0,361098.0,337390.0,23708.0,6.6,41158.4,1600,205,2847,50897.0,1598.6,1064.6,428.5,305.4,2458.4,239.3,192.6,1120.4,2077.0,2284.4,6401.6,10763.0,3853.8,1385.7,347.3,1537.5,6119.5,1298.2,899.7,40134.1,1914.8,5537.2,2422.8,6905.6,748.0,1293.7,247.81
Alaska,2016,3,698895,6.7,545674.0,361046.0,336921.0,24125.0,6.7,41304.7,1577,201,2863,51346.5,1579.2,1042.1,436.6,309.2,2494.5,227.7,196.6,1214.2,2087.2,2288.8,6296.6,10672.6,3940.5,1398.5,361.8,1427.8,6448.2,1200.1,898.1,40674.0,1867.5,5517.0,2380.3,7098.2,792.6,1271.1,247.2
Alaska,2016,4,698895,6.7,545993.0,360955.0,336654.0,24301.0,6.7,41557.3,1555,201,2754,52121.2,1556.8,1059.0,457.8,313.7,2441.8,230.6,192.3,1320.1,2103.7,2298.4,6369.8,10772.0,4016.9,1363.2,348.7,1512.8,7118.3,1282.2,903.2,41349.2,1872.6,5453.7,2384.2,6966.1,806.3,1261.7,247.39
Alaska,2017,1,698895,6.63,546188.0,361276.0,337246.0,24030.0,6.7,41477.7,1570,196,2485,53091.3,1504.3,1020.0,423.9,309.1,2414.0,225.4,199.1,1295.1,2110.2,2325.3,6333.5,10769.0,4028.6,1277.3,374.6,1785.5,7934.0,1560.2,906.2,42322.3,1902.6,5184.4,2405.1,7296.3,797.6,1264.5,250.25
Alaska,2017,2,698895,6.6,546058.0,361331.0,337534.0,23797.0,6.6,41624.4,1813,186,2658,53127.9,1513.7,1036.9,426.5,312.6,2460.3,226.0,195.5,1370.7,2114.1,2339.0,6382.5,10835.6,4069.4,1302.5,345.8,1664.5,8038.8,1438.5,914.4,42292.3,1895.5,5117.0,2416.1,7138.1,799.7,1274.4,247.87
Alaska,2017,3,698895,6.6,545920.0,360488.0,336591.0,23897.0,6.6,42112.2,1812,192,2774,53782.4,1551.6,1056.7,464.7,317.4,2488.9,227.3,194.5,1365.3,2146.8,2367.2,6426.3,10940.3,4098.9,1314.5,371.4,1790.1,8228.8,1562.9,930.9,42842.1,1895.9,5115.1,2443.4,7131.9,793.0,1289.3,252.5
Alaska,2017,4,698895,6.6,545980.0,358592.0,334824.0,23768.0,6.6,42463.2,2179,176,2528,54202.1,1503.9,1063.0,442.4,317.2,2416.9,233.4,193.0,1405.1,2148.6,2381.2,6661.5,11191.4,4149.7,1422.4,357.3,1665.9,8400.3,1432.5,935.6,43010.7,1874.7,5168.8,2449.0,7154.3,776.4,1315.0,250.02
Alaska,2018,1,698895,6.4,545667.0,356498.0,333399.0,23099.0,6.5,42937.2,2234,190,2483,54542.5,1526.8,1029.6,441.9,308.5,2492.5,220.4,190.4,1382.2,2158.6,2342.5,6714.2,11215.3,4235.0,1009.5,350.4,1519.4,8818.9,1299.0,941.6,43327.2,1856.9,5335.0,2488.1,7236.6,838.2,1325.7,255.4
Alaska,2018,2,698895,6.03,545257.0,355468.0,333634.0,21834.0,6.1,43177.4,2566,194,2590,54573.2,1569.0,1012.6,419.5,332.7,2486.0,219.1,193.6,1417.0,2188.2,2346.3,6850.4,11384.8,4340.3,1097.9,360.6,1354.7,8280.2,1135.7,951.9,43188.4,1840.2,5435.1,2527.3,7407.7,815.5,1346.7,253.68
Alaska,2018,3,698895,5.9,545051.0,354202.0,333233.0,20969.0,5.9,43864.4,2233,190,2546,55020.0,1622.4,1027.8,452.5,341.6,2607.2,220.5,195.5,1412.4,2201.4,2365.4,6956.2,11523.1,4363.0,1224.5,372.3,1277.2,8151.0,1056.7,952.8,43497.0,1850.7,5453.9,2529.7,7471.3,791.6,1399.5,253.81
Alaska,2018,4,698895,6.03,544986.0,352881.0,331734.0,21147.0,6.0,44112.0,2178,173,2467,54912.1,1618.4,1050.5,437.4,320.4,2709.5,228.6,200.0,1376.9,2215.0,2356.9,6925.6,11497.5,4404.7,1197.9,350.0,1315.2,7860.0,1086.6,968.1,43414.6,1848.4,5477.4,2543.7,7473.3,792.9,1469.8,255.22
Alaska,2019,1,698895,5.9,544724.0,351831.0,330685.0,21146.0,6.0,44225.2,2056,179,2410,54034.3,1609.9,1039.1,470.0,332.3,2736.8,245.7,204.0,1428.3,2226.5,2343.7,6778.7,11348.8,4438.3,1251.5,417.2,1336.4,7444.0,1090.8,961.3,42685.4,1858.9,5321.3,2599.0,6980.9,762.5,1493.8,258.61
