State,Year,Total Population,White Alone,Black Alone,American Indian or Alaskan Native,Asian Alone,Hawaiian or Pacific Islander Alone,Two or More Races,Not Hispanic,Hispanic,Pop_Youth,Pop_Working,Pop_Senior,Age_Median,Population,Lawful_Permanent_Residents,Nonimmigrants,Naturalizations,Refugees,Asylees,Lawful_Permanent_Residents_Per_Million,Nonimmigrants_Per_Million,Naturalizations_Per_Million,Refugees_Per_Million,Asylees_Per_Million
South Dakota,2006,783033.0,687117.0,8094.0,68308.0,6377.0,429.0,12708.0,764425.0,18608.0,,,,,,,,,,,,,,,
South Dakota,2007,791623.0,692596.0,8806.0,69565.0,6695.0,475.0,13486.0,771997.0,19626.0,,,,,,,,,,,,,,,
South Dakota,2008,799124.0,697376.0,9361.0,70827.0,6847.0,508.0,14205.0,778347.0,20777.0,,,,,,,,,,,,,,,
South Dakota,2009,807067.0,701817.0,10104.0,71791.0,7615.0,533.0,15207.0,785358.0,21709.0,,,,,,,,,,,,,,,
South Dakota,2010,816193.0,707989.0,10739.0,73017.0,7877.0,536.0,16035.0,793738.0,22455.0,,,,,,,,,,,,,,,
South Dakota,2011,823740.0,712446.0,11587.0,74170.0,8460.0,548.0,16529.0,799093.0,24647.0,,,,,,,,,,,,,,,
South Dakota,2012,833859.0,717510.0,13763.0,75326.0,9665.0,571.0,17024.0,806824.0,27035.0,,,,,,,,,,,,,,,
South Dakota,2013,842751.0,723190.0,14669.0,76356.0,10164.0,596.0,17776.0,813979.0,28772.0,,,,,842316.0,1230.0,14890.0,460.0,530.0,10.0,1461.447,17671.515,550.862,632.779,10.685
South Dakota,2014,849670.0,727762.0,15137.0,77200.0,10642.0,585.0,18344.0,819721.0,29949.0,,,,,849129.0,1110.0,16830.0,680.0,520.0,0.0,1304.867,19821.488,796.11,615.925,0.0
South Dakota,2015,854663.0,729760.0,15843.0,77987.0,11399.0,596.0,19078.0,823691.0,30972.0,,,,,853988.0,1270.0,19650.0,540.0,480.0,10.0,1481.285,23007.349,634.669,566.753,11.71
South Dakota,2016,863693.0,733926.0,17613.0,78898.0,12695.0,639.0,19922.0,830888.0,32805.0,,,,,862996.0,1230.0,19580.0,650.0,430.0,10.0,1424.109,22686.084,749.714,493.629,8.111
South Dakota,2017,873732.0,739668.0,19268.0,79589.0,13907.0,706.0,20594.0,838442.0,35290.0,,,,,872868.0,1020.0,20580.0,630.0,310.0,10.0,1165.125,23576.302,724.05,359.734,11.456
South Dakota,2018,879386.0,743603.0,19793.0,80341.0,13744.0,747.0,21158.0,842388.0,36998.0,,,,,878698.0,1130.0,21090.0,630.0,210.0,20.0,1288.27,24005.972,711.28,240.128,22.761
South Dakota,2019,887127.0,748965.0,20732.0,80309.0,14428.0,799.0,21894.0,848739.0,38388.0,,,,,884659.0,1200.0,22890.0,780.0,130.0,20.0,1355.324,25872.116,881.696,145.819,16.956
South Dakota,2020,887948.0,751476.0,21502.0,76775.0,14855.0,873.0,22467.0,848953.0,38995.0,219128.0,515355.0,153465.0,37.67,887948.0,890.0,9690.0,830.0,50.0,10.0,996.68,10911.675,939.244,56.31,14.64
South Dakota,2021,896492.0,757240.0,22298.0,77316.0,15365.0,946.0,23327.0,855474.0,41018.0,219786.0,518946.0,157760.0,37.8,896492.0,680.0,7640.0,960.0,50.0,10.0,759.628,8522.106,1070.841,56.888,11.155
South Dakota,2022,909723.0,767504.0,23189.0,77591.0,15868.0,1114.0,24457.0,865252.0,44471.0,221160.0,525076.0,163487.0,38.0,909723.0,680.0,16080.0,650.0,60.0,20.0,750.778,17679.008,715.602,67.053,16.489
South Dakota,2023,918305.0,773659.0,23803.0,78288.0,16125.0,1138.0,25292.0,871261.0,47044.0,221354.0,528068.0,168883.0,38.2,918305.0,1010.0,21090.0,970.0,200.0,10.0,1095.497,22970.582,1050.849,219.97,7.623
South Dakota,2024,924669.0,777547.0,24589.0,78686.0,16488.0,1234.0,26125.0,874610.0,50059.0,220706.0,530163.0,173800.0,38.38,,,,,,,,,,,
Tennessee,2005,5991057.0,4812899.0,1006150.0,20872.0,76828.0,3901.0,70407.0,5787037.0,204020.0,,,,,,,,,,,,,,,
Tennessee,2006,6088766.0,4880336.0,1025289.0,21852.0,81183.0,4279.0,75827.0,5864850.0,223916.0,,,,,,,,,,,,,,,
Tennessee,2007,6175727.0,4942949.0,1037827.0,23727.0,85203.0,4685.0,81336.0,5930035.0,245692.0,,,,,,,,,,,,,,,
Tennessee,2008,6247411.0,4994148.0,1048329.0,24791.0,88277.0,4883.0,86983.0,5984848.0,262563.0,,,,,,,,,,,,,,,
Tennessee,2009,6306019.0,5031693.0,1059243.0,25799.0,91483.0,5329.0,92472.0,6027421.0,278598.0,,,,,,,,,,,,,,,
Tennessee,2010,6355518.0,5061528.0,1070485.0,26350.0,94596.0,5454.0,97105.0,6064399.0,291119.0,,,,,,,,,,,,,,,
Tennessee,2011,6400298.0,5085114.0,1082105.0,26915.0,99470.0,5632.0,101062.0,6100797.0,299501.0,,,,,,,,,,,,,,,
Tennessee,2012,6455752.0,5115790.0,1096929.0,27662.0,103783.0,5842.0,105746.0,6146347.0,309405.0,,,,,,,,,,,,,,,
Tennessee,2013,6496943.0,5137779.0,1106621.0,28200.0,108002.0,5980.0,110361.0,6179574.0,317369.0,,,,,6494340.0,8380.0,180620.0,5000.0,1560.0,100.0,1290.354,27811.294,770.517,239.901,16.014
Tennessee,2014,6544617.0,5165917.0,1117285.0,28871.0,111673.0,6129.0,114742.0,6217726.0,326891.0,,,,,6541223.0,8510.0,201540.0,4610.0,1470.0,80.0,1300.521,30810.141,705.22,224.27,12.689
Tennessee,2015,6595354.0,5197280.0,1127200.0,29532.0,116143.0,6265.0,118934.0,6257910.0,337444.0,,,,,6591170.0,8830.0,241000.0,5380.0,1530.0,120.0,1340.126,36563.463,816.395,232.129,18.054
Tennessee,2016,6651277.0,5233990.0,1136567.0,30271.0,120302.0,6488.0,123659.0,6302241.0,349036.0,,,,,6646010.0,10030.0,270680.0,5370.0,1960.0,140.0,1509.477,40727.895,808.154,294.763,20.463
Tennessee,2017,6714748.0,5275250.0,1147694.0,31309.0,125118.0,6643.0,128734.0,6350852.0,363896.0,,,,,6708799.0,9790.0,326780.0,3650.0,1050.0,540.0,1459.725,48709.016,543.316,156.213,80.64
Tennessee,2018,6778180.0,5317403.0,1157504.0,32260.0,130907.0,6780.0,133326.0,6399457.0,378723.0,,,,,6771631.0,9590.0,378720.0,5520.0,420.0,1390.0,1416.202,55927.885,814.87,62.023,205.711
Tennessee,2019,6830325.0,5352821.0,1165222.0,33053.0,133747.0,7042.0,138440.0,6438856.0,391469.0,,,,,6829174.0,9510.0,400280.0,6720.0,650.0,500.0,1392.116,58613.824,984.014,95.033,73.362
Tennessee,2020,6927904.0,5426679.0,1173698.0,36419.0,137718.0,7667.0,145723.0,6446908.0,480996.0,1554819.0,4228298.0,1144787.0,38.78,6927904.0,6700.0,179630.0,7450.0,180.0,200.0,967.681,25928.044,1075.217,26.126,28.869
Tennessee,2021,6965740.0,5456975.0,1171254.0,37390.0,140813.0,7815.0,151493.0,6471025.0,494715.0,1556391.0,4238014.0,1171335.0,38.91,6965740.0,7280.0,75300.0,4630.0,320.0,70.0,1044.684,10810.05,663.964,45.221,9.475
Tennessee,2022,7062217.0,5531107.0,1176193.0,39265.0,148953.0,8252.0,158447.0,6542539.0,519678.0,1569128.0,4289209.0,1203880.0,38.89,7062217.0,10820.0,257260.0,6720.0,500.0,210.0,1532.238,36427.796,951.118,70.799,30.019
Tennessee,2023,7148304.0,5596064.0,1180248.0,42048.0,156095.0,8712.0,165137.0,6600480.0,547824.0,1578450.0,4328897.0,1240957.0,38.92,7148304.0,12360.0,423410.0,6560.0,1100.0,330.0,1728.942,59231.952,917.56,154.162,46.165
Tennessee,2024,7227750.0,5649772.0,1187324.0,44974.0,164855.0,9273.0,171552.0,6649847.0,577903.0,1582517.0,4367274.0,1277959.0,38.98,,,,,,,,,,,
Texas,2005,22778123.0,18808038.0,2696184.0,181696.0,778158.0,25133.0,288914.0,14767376.0,8010747.0,,,,,,,,,,,,,,,
Texas,2006,23359580.0,19161346.0,2840751.0,193844.0,825341.0,26288.0,312010.0,15051572.0,8308008.0,,,,,,,,,,,,,,,
Texas,2007,23831983.0,19495829.0,2893199.0,206953.0,873102.0,27744.0,335156.0,15213713.0,8618270.0,,,,,,,,,,,,,,,
Texas,2008,24309039.0,19826396.0,2952533.0,221760.0,920343.0,29094.0,358913.0,15381739.0,8927300.0,,,,,,,,,,,,,,,
Texas,2009,24801761.0,20162083.0,3020504.0,238217.0,967252.0,30395.0,383310.0,15561855.0,9239906.0,,,,,,,,,,,,,,,
Texas,2010,25241897.0,20457312.0,3083378.0,252086.0,1011159.0,31499.0,406463.0,15725131.0,9516766.0,,,,,,,,,,,,,,,
Texas,2011,25645504.0,20731710.0,3143243.0,256578.0,1055847.0,32513.0,425613.0,15900488.0,9745016.0,,,,,,,,,,,,,,,
Texas,2012,26084120.0,21017924.0,3214865.0,261575.0,1109817.0,33357.0,446582.0,16116572.0,9967548.0,,,,,,,,,,,,,,,
Texas,2013,26479646.0,21261183.0,3284462.0,266612.0,1166335.0,34558.0,466496.0,16301015.0,10178631.0,,,,,26480266.0,92670.0,7605580.0,57950.0,7470.0,810.0,3499.738,287216.828,2188.309,281.946,30.4
Texas,2014,26963092.0,21561578.0,3366145.0,272187.0,1237886.0,35821.0,489475.0,16553732.0,10409360.0,,,,,26964333.0,95300.0,5248780.0,52880.0,7210.0,850.0,3534.113,194656.363,1961.072,267.353,31.634
Texas,2015,27468531.0,21873052.0,3453613.0,277769.0,1312984.0,37383.0,513730.0,16812208.0,10656323.0,,,,,27470056.0,99730.0,5064470.0,65470.0,7480.0,1120.0,3630.389,184363.403,2383.213,272.26,40.626
Texas,2016,27914064.0,22138569.0,3537833.0,282819.0,1379243.0,38780.0,536820.0,17021803.0,10892261.0,,,,,27914410.0,110650.0,5167690.0,63950.0,7800.0,890.0,3963.938,185126.177,2290.752,279.533,31.776
Texas,2017,28291024.0,22348987.0,3616811.0,287691.0,1439902.0,40090.0,557543.0,17192747.0,11098277.0,,,,,28295273.0,110130.0,7530880.0,50550.0,4770.0,1140.0,3892.028,266153.255,1786.588,168.403,40.431
Texas,2018,28624564.0,22535906.0,3689734.0,292656.0,1487361.0,41474.0,577433.0,17335295.0,11289269.0,,,,,28628666.0,104520.0,8946050.0,64690.0,1670.0,2270.0,3650.711,312485.779,2259.449,58.298,79.326
Texas,2019,28986794.0,22745521.0,3764432.0,299674.0,1535497.0,43295.0,598375.0,17495457.0,11491337.0,,,,,28995881.0,107960.0,9461550.0,97680.0,2430.0,2480.0,3723.115,326306.726,3368.582,83.908,85.598
Texas,2020,29239570.0,22806405.0,3871040.0,303741.0,1590560.0,45023.0,622801.0,17752144.0,11487426.0,7462660.0,17998812.0,3778098.0,35.28,29239570.0,74570.0,4634080.0,66940.0,910.0,1480.0,2550.14,158486.496,2289.432,30.951,50.616
Texas,2021,29570351.0,22976483.0,3950460.0,310976.0,1638717.0,46270.0,647445.0,17906136.0,11664215.0,7458999.0,18216854.0,3894498.0,35.46,29570351.0,78870.0,2002630.0,77030.0,930.0,750.0,2667.3,67724.323,2604.805,31.417,25.262
Texas,2022,30113488.0,23248648.0,4065920.0,323354.0,1746317.0,48639.0,680610.0,18174723.0,11938765.0,7537169.0,18534537.0,4041782.0,35.56,30113488.0,109720.0,5766530.0,106120.0,2110.0,1620.0,3643.55,191493.194,3524.102,70.035,53.83
Texas,2023,30727890.0,23560860.0,4184750.0,339995.0,1876660.0,50805.0,714820.0,18461734.0,12266156.0,7615821.0,18908478.0,4203591.0,35.66,30727890.0,126930.0,8473460.0,100290.0,5050.0,2260.0,4130.612,275758.049,3263.843,164.346,73.484
Texas,2024,31290831.0,23840793.0,4288977.0,357871.0,2005779.0,52673.0,744738.0,18688537.0,12602294.0,7665223.0,19262896.0,4362712.0,35.79,,,,,,,,,,,
United States,2005,295516599.0,235491577.0,37961688.0,3147772.0,13007663.0,568804.0,5339095.0,252492985.0,43023614.0,,,,,,,,,,,,,,,
United States,2006,298379912.0,236954818.0,38443048.0,3258666.0,13475846.0,590839.0,5656695.0,253773607.0,44606305.0,,,,,,,,,,,,,,,
United States,2007,301231207.0,238378087.0,38935533.0,3377213.0,13934641.0,613053.0,5992680.0,255034354.0,46196853.0,,,,,,,,,,,,,,,
United States,2008,304093966.0,239783014.0,39429414.0,3504878.0,14395296.0,635677.0,6345687.0,256300181.0,47793785.0,,,,,,,,,,,,,,,
United States,2009,306771529.0,241034399.0,39902270.0,3636766.0,14833733.0,657983.0,6706378.0,257444040.0,49327489.0,,,,,,,,,,,,,,,
United States,2010,309327143.0,242228437.0,40358477.0,3753179.0,15266718.0,678440.0,7041892.0,258590899.0,50736244.0,,,,,,,,,,,,,,,
United States,2011,311583481.0,243254994.0,40798772.0,3806563.0,15748519.0,694466.0,7280167.0,259758723.0,51824758.0,,,,,,,,,,,,,,,
United States,2012,313877662.0,244285201.0,41252211.0,3863383.0,16245413.0,710807.0,7520647.0,261008434.0,52869228.0,,,,,,,,,,,,,,,
United States,2013,316059947.0,245205423.0,41690498.0,3917329.0,16754334.0,727665.0,7764698.0,262153137.0,53906810.0,,,,,,,,,,,,,,,
United States,2014,318386329.0,246211962.0,42140856.0,3972480.0,17302485.0,743357.0,8015189.0,263407751.0,54978578.0,,,,,,,,,,,,,,,
United States,2015,320738994.0,247206396.0,42595215.0,4028249.0,17877492.0,760404.0,8271238.0,264620835.0,56118159.0,,,,,,,,,,,,,,,
United States,2016,323071755.0,248203472.0,43041456.0,4083901.0,18435167.0,778383.0,8529376.0,265786268.0,57285487.0,,,,,,,,,,,,,,,
United States,2017,325122128.0,248992525.0,43465421.0,4138345.0,18948310.0,796332.0,8781195.0,266719299.0,58402829.0,,,,,,,,,,,,,,,
United States,2018,326838199.0,249604563.0,43857361.0,4192206.0,19343982.0,813220.0,9026867.0,267369366.0,59468833.0,,,,,,,,,,,,,,,
United States,2019,328329953.0,250065098.0,44224356.0,4243909.0,19705760.0,829060.0,9261770.0,267925466.0,60404487.0,,,,,,,,,,,,,,,
United States,2020,331577720.0,251705938.0,44911745.0,4302125.0,20224610.0,851893.0,9581409.0,269339673.0,62238047.0,,,,,,,,,,,,,,,
United States,2021,332099760.0,251515682.0,45103997.0,4347090.0,20461635.0,864488.0,9806868.0,269088635.0,63011125.0,,,,,,,,,,,,,,,
United States,2022,334017321.0,251993983.0,45503665.0,4436209.0,21113516.0,885908.0,10084040.0,269620602.0,64396719.0,,,,,,,,,,,,,,,
United States,2023,336806231.0,253005388.0,46021542.0,4579646.0,21897545.0,911597.0,10390513.0,270664075.0,66142156.0,,,,,,,,,,,,,,,
United States,2024,340110988.0,254281598.0,46608846.0,4743298.0,22825008.0,939712.0,10712526.0,272024835.0,68086153.0,,,,,,,,,,,,,,,
Utah,2005,2457719.0,2289230.0,25405.0,34192.0,47142.0,20380.0,41370.0,2188250.0,269469.0,,,,,,,,,,,,,,,
Utah,2006,2525507.0,2347641.0,27173.0,35336.0,49387.0,21302.0,44668.0,2238089.0,287418.0,,,,,,,,,,,,,,,
Utah,2007,2597746.0,2409092.0,29397.0,36955.0,51363.0,22656.0,48283.0,2288085.0,309661.0,,,,,,,,,,,,,,,
Utah,2008,2663029.0,2464247.0,30893.0,38241.0,53811.0,24014.0,51823.0,2332297.0,330732.0,,,,,,,,,,,,,,,
Utah,2009,2723421.0,2514266.0,32768.0,39563.0,56305.0,25204.0,55315.0,2375838.0,347583.0,,,,,,,,,,,,,,,
Utah,2010,2775413.0,2557149.0,34029.0,40887.0,58409.0,26237.0,58702.0,2414926.0,360487.0,,,,,,,,,,,,,,,
Utah,2011,2814797.0,2589879.0,34828.0,41626.0,60815.0,26699.0,60950.0,2446308.0,368489.0,,,,,,,,,,,,,,,
Utah,2012,2854146.0,2620442.0,36028.0,42537.0,64109.0,27571.0,63459.0,2478455.0,375691.0,,,,,,,,,,,,,,,
Utah,2013,2898773.0,2656919.0,37158.0,43530.0,66570.0,28569.0,66027.0,2513811.0,384962.0,,,,,2897640.0,5500.0,157970.0,3030.0,1190.0,20.0,1899.132,54516.434,1044.298,410.334,6.212
Utah,2014,2938327.0,2688820.0,38052.0,44474.0,69184.0,29350.0,68447.0,2544845.0,393482.0,,,,,2936879.0,6170.0,166270.0,4310.0,1090.0,30.0,2099.508,56615.203,1468.906,369.44,10.215
Utah,2015,2983626.0,2725870.0,39029.0,45445.0,71699.0,30414.0,71169.0,2579066.0,404560.0,,,,,2981835.0,6880.0,187600.0,4840.0,1110.0,30.0,2308.31,62913.273,1622.491,371.919,10.061
Utah,2016,3044241.0,2775024.0,41089.0,46321.0,75492.0,31632.0,74683.0,2625685.0,418556.0,,,,,3041868.0,7270.0,209120.0,3780.0,1190.0,20.0,2390.308,68745.915,1241.014,391.864,5.917
Utah,2017,3103540.0,2822205.0,43334.0,47397.0,79510.0,32815.0,78279.0,2669790.0,433750.0,,,,,3101042.0,6390.0,240830.0,3140.0,710.0,40.0,2060.598,77659.703,1012.885,230.245,13.221
Utah,2018,3155153.0,2863742.0,45045.0,48315.0,82332.0,34244.0,81475.0,2707927.0,447226.0,,,,,3153550.0,5720.0,258450.0,3410.0,320.0,210.0,1814.78,81953.988,1080.687,101.473,65.64
Utah,2019,3203383.0,2902040.0,46918.0,49467.0,84767.0,35331.0,84860.0,2744264.0,459119.0,,,,,3205958.0,6840.0,257890.0,5370.0,460.0,390.0,2132.904,80441.478,1673.447,144.419,120.089
Utah,2020,3284077.0,2969245.0,49292.0,51076.0,88100.0,36700.0,89664.0,2787930.0,496147.0,949887.0,1961814.0,372376.0,31.44,3284077.0,5420.0,118530.0,5230.0,190.0,330.0,1650.692,36092.333,1591.315,56.941,100.485
Utah,2021,3339738.0,3013598.0,50896.0,51923.0,90871.0,37890.0,94560.0,2827488.0,512250.0,948611.0,2003746.0,387381.0,31.69,3339738.0,5550.0,65490.0,3960.0,180.0,220.0,1662.406,19608.125,1186.021,54.795,66.472
Utah,2022,3391011.0,3049773.0,53593.0,53081.0,96025.0,39372.0,99167.0,2856069.0,534942.0,944462.0,2044395.0,402154.0,31.95,3391011.0,6050.0,176680.0,4790.0,450.0,440.0,1785.013,52102.456,1411.673,133.294,130.05
Utah,2023,3443222.0,3084786.0,56959.0,54792.0,102395.0,40585.0,103705.0,2880631.0,562591.0,938753.0,2086820.0,417649.0,32.19,3443222.0,7330.0,249190.0,6650.0,890.0,110.0,2129.691,72370.588,1931.911,258.479,31.076
Utah,2024,3503613.0,3125961.0,60830.0,56809.0,109998.0,41878.0,108137.0,2911200.0,592413.0,933629.0,2136911.0,433073.0,32.42,,,,,,,,,,,
Vermont,2005,621215.0,598555.0,4958.0,2406.0,6971.0,164.0,8161.0,613461.0,7754.0,,,,,,,,,,,,,,,
Vermont,2006,622892.0,599014.0,5386.0,2417.0,7316.0,172.0,8587.0,614755.0,8137.0,,,,,,,,,,,,,,,
Vermont,2007,623481.0,598657.0,5640.0,2362.0,7671.0,181.0,8970.0,614989.0,8492.0,,,,,,,,,,,,,,,
Vermont,2008,624151.0,598535.0,6051.0,2370.0,7676.0,171.0,9348.0,615228.0,8923.0,,,,,,,,,,,,,,,
Vermont,2009,624817.0,597923.0,6534.0,2379.0,7983.0,174.0,9824.0,615543.0,9274.0,,,,,,,,,,,,,,,
Vermont,2010,625886.0,598552.0,6508.0,2318.0,8120.0,175.0,10213.0,616595.0,9291.0,,,,,,,,,,,,,,,
Vermont,2011,627197.0,598624.0,6823.0,2347.0,8732.0,170.0,10501.0,617300.0,9897.0,,,,,,,,,,,,,,,
Vermont,2012,626361.0,597188.0,6978.0,2321.0,8971.0,188.0,10715.0,616184.0,10177.0,,,,,,,,,,,,,,,
Vermont,2013,626603.0,596629.0,7277.0,2313.0,9284.0,188.0,10912.0,615951.0,10652.0,,,,,626210.0,840.0,65970.0,500.0,320.0,0.0,1338.209,105340.062,792.067,514.205,0.0
Vermont,2014,625693.0,595023.0,7402.0,2324.0,9551.0,196.0,11197.0,614812.0,10881.0,,,,,625214.0,790.0,57280.0,550.0,320.0,10.0,1265.167,91618.23,882.898,507.026,11.196
Vermont,2015,625810.0,593494.0,7765.0,2363.0,10642.0,211.0,11335.0,614596.0,11214.0,,,,,625216.0,790.0,55020.0,570.0,310.0,0.0,1266.762,87993.589,911.685,499.028,0.0
Vermont,2016,624366.0,591124.0,7955.0,2383.0,11103.0,227.0,11574.0,612726.0,11640.0,,,,,623657.0,890.0,53970.0,590.0,390.0,0.0,1420.653,86533.142,944.429,618.93,0.0
Vermont,2017,625132.0,590360.0,8208.0,2409.0,12060.0,237.0,11858.0,612970.0,12162.0,,,,,624344.0,790.0,58250.0,760.0,240.0,20.0,1260.523,93296.324,1217.278,376.395,27.229
Vermont,2018,624802.0,589442.0,8404.0,2427.0,12142.0,250.0,12137.0,612243.0,12559.0,,,,,624358.0,820.0,61690.0,690.0,130.0,30.0,1319.756,98808.696,1109.94,213.019,49.651
Vermont,2019,624046.0,587879.0,8727.0,2425.0,12315.0,243.0,12457.0,611128.0,12918.0,,,,,623989.0,650.0,62050.0,610.0,110.0,20.0,1038.48,99434.445,983.992,182.696,24.039
Vermont,2020,642977.0,605191.0,9142.0,2528.0,12866.0,246.0,13004.0,627352.0,15625.0,118659.0,394561.0,129757.0,42.97,642977.0,500.0,27250.0,390.0,20.0,10.0,769.856,42377.877,608.109,35.771,10.887
Vermont,2021,647210.0,608421.0,9471.0,2564.0,13060.0,254.0,13440.0,630991.0,16219.0,117450.0,395264.0,134496.0,43.04,647210.0,420.0,12960.0,590.0,50.0,0.0,653.575,20027.503,913.15,72.619,0.0
Vermont,2022,648142.0,607595.0,10046.0,2572.0,13646.0,259.0,14024.0,631618.0,16524.0,116442.0,392716.0,138984.0,43.17,648142.0,520.0,37200.0,710.0,90.0,0.0,806.922,57387.116,1089.267,140.401,0.0
Vermont,2023,648708.0,606572.0,10624.0,2618.0,14240.0,263.0,14391.0,631726.0,16982.0,114813.0,390410.0,143485.0,43.38,648708.0,640.0,55200.0,750.0,320.0,50.0,983.493,85098.38,1159.227,491.747,83.242
Vermont,2024,648493.0,604630.0,11277.0,2628.0,15085.0,253.0,14620.0,631092.0,17401.0,112974.0,387898.0,147621.0,43.62,,,,,,,,,,,
Virginia,2005,7577105.0,5535129.0,1497615.0,32188.0,362814.0,6452.0,142907.0,7094409.0,482696.0,,,,,,,,,,,,,,,
Virginia,2006,7673725.0,5579437.0,1518543.0,33938.0,381441.0,6847.0,153519.0,7157629.0,516096.0,,,,,,,,,,,,,,,
Virginia,2007,7751000.0,5611286.0,1532613.0,35756.0,399640.0,7187.0,164518.0,7204529.0,546471.0,,,,,,,,,,,,,,,
Virginia,2008,7833496.0,5647186.0,1548267.0,37665.0,416988.0,7564.0,175826.0,7257827.0,575669.0,,,,,,,,,,,,,,,
Virginia,2009,7925937.0,5690274.0,1565478.0,39888.0,434370.0,7987.0,187940.0,7318507.0,607430.0,,,,,,,,,,,,,,,
Virginia,2010,8024004.0,5737749.0,1583761.0,41690.0,453144.0,8247.0,199413.0,7386459.0,637545.0,,,,,,,,,,,,,,,
Virginia,2011,8102437.0,5779376.0,1595580.0,42322.0,469479.0,8433.0,207247.0,7442076.0,660361.0,,,,,,,,,,,,,,,
Virginia,2012,8187456.0,5821923.0,1610704.0,42902.0,488274.0,8611.0,215042.0,7504626.0,682830.0,,,,,,,,,,,,,,,
Virginia,2013,8255861.0,5851605.0,1625079.0,43437.0,503909.0,8837.0,222994.0,7551668.0,704193.0,,,,,8252427.0,27860.0,471690.0,22280.0,1470.0,1120.0,3376.098,57157.731,2699.691,178.372,135.839
Virginia,2014,8315430.0,5869423.0,1639220.0,43954.0,522085.0,9018.0,231730.0,7592814.0,722616.0,,,,,8310993.0,28480.0,506690.0,19650.0,1310.0,850.0,3426.426,60965.88,2363.857,157.623,102.034
Virginia,2015,8367303.0,5879567.0,1653931.0,44572.0,540338.0,9241.0,239654.0,7623918.0,743385.0,,,,,8361808.0,27620.0,546390.0,18390.0,1310.0,900.0,3303.353,65343.643,2199.405,156.904,107.154
Virginia,2016,8417651.0,5891356.0,1666073.0,45309.0,557603.0,9482.0,247828.0,7651802.0,765849.0,,,,,8410106.0,29240.0,569840.0,20440.0,1470.0,760.0,3477.007,67756.697,2430.053,174.909,90.13
Virginia,2017,8471011.0,5905021.0,1679587.0,45942.0,574091.0,9679.0,256691.0,7680172.0,790839.0,,,,,8463587.0,29470.0,585220.0,21930.0,1040.0,900.0,3481.503,69145.505,2591.1,123.234,106.102
Virginia,2018,8510920.0,5913267.0,1691415.0,46393.0,585039.0,10012.0,264794.0,7698019.0,812901.0,,,,,8501286.0,27430.0,585380.0,18120.0,430.0,940.0,3226.1,68857.7,2131.207,50.698,111.042
Virginia,2019,8556642.0,5923605.0,1703577.0,47235.0,598974.0,10301.0,272950.0,7721540.0,835102.0,,,,,8535519.0,24780.0,591560.0,23350.0,550.0,1200.0,2903.631,69305.452,2735.042,64.202,140.472
Virginia,2020,8637615.0,5961621.0,1724204.0,49487.0,609461.0,10559.0,282283.0,7727614.0,910001.0,1908109.0,5359064.0,1370442.0,38.62,8637615.0,18180.0,247320.0,17360.0,240.0,770.0,2105.095,28633.367,2009.814,28.249,89.608
Virginia,2021,8658910.0,5957289.0,1730952.0,50332.0,619575.0,10889.0,289873.0,7730956.0,927954.0,1895555.0,5353431.0,1409924.0,38.81,8658910.0,20430.0,152930.0,20730.0,270.0,630.0,2359.188,17661.345,2394.297,31.413,73.104
Virginia,2022,8683414.0,5949077.0,1738415.0,52274.0,634476.0,11331.0,297841.0,7729966.0,953448.0,1889233.0,5342231.0,1451950.0,39.0,8683414.0,28900.0,381920.0,27320.0,640.0,1690.0,3328.414,43982.47,3146.689,73.243,194.854
Virginia,2023,8734685.0,5961105.0,1746231.0,54869.0,652620.0,11833.0,308027.0,7749301.0,985384.0,1885248.0,5350538.0,1498899.0,39.15,8734685.0,29600.0,514310.0,23940.0,1380.0,1940.0,3388.216,58881.001,2740.568,157.991,222.446
Virginia,2024,8811195.0,5987047.0,1759626.0,57593.0,675783.0,12383.0,318763.0,7789570.0,1021625.0,1883431.0,5380651.0,1547113.0,39.29,,,,,,,,,,,
Washington,2005,6257305.0,5271430.0,221729.0,108415.0,409177.0,33568.0,212986.0,5674041.0,583264.0,,,,,,,,,,,,,,,
Washington,2006,6370753.0,5339831.0,229193.0,111104.0,429033.0,35683.0,225909.0,5751955.0,618798.0,,,,,,,,,,,,,,,
Washington,2007,6461587.0,5389485.0,234347.0,114361.0,446725.0,37663.0,239006.0,5808908.0,652679.0,,,,,,,,,,,,,,,
Washington,2008,6562231.0,5445589.0,242340.0,117951.0,463498.0,39945.0,252908.0,5871854.0,690377.0,,,,,,,,,,,,,,,
Washington,2009,6667426.0,5505691.0,250117.0,120524.0,480895.0,42221.0,267978.0,5937616.0,729810.0,,,,,,,,,,,,,,,
Washington,2010,6743009.0,5544133.0,253729.0,123364.0,496454.0,43857.0,281472.0,5981656.0,761353.0,,,,,,,,,,,,,,,
Washington,2011,6827479.0,5587484.0,261815.0,126302.0,516348.0,45025.0,290505.0,6042499.0,784980.0,,,,,,,,,,,,,,,
Washington,2012,6898599.0,5618430.0,270179.0,129092.0,535637.0,46277.0,298984.0,6092669.0,805930.0,,,,,,,,,,,,,,,
Washington,2013,6966252.0,5647201.0,276590.0,131808.0,554654.0,47965.0,308034.0,6138419.0,827833.0,,,,,6963985.0,22990.0,1415060.0,17590.0,2410.0,360.0,3301.845,203197.307,2525.709,346.641,51.12
